LAT,LON,YEAR,DOY,T2M,RH2M,PRECTOTCORR
48.25,-106.25,2022,87,8.95,59.22,1.71
48.25,-105.75,2022,87,8.1,56.92,1.5
48.25,-105.25,2022,87,7.32,55.22,1.24
48.75,-114.75,2022,87,4.16,82.89,0.13
48.75,-114.25,2022,87,3.35,83.29,0.28
48.75,-113.75,2022,87,1.5,87.84,0.48
48.75,-113.25,2022,87,5.63,74.77,0.59
48.75,-112.75,2022,87,8.7,64.43,0.49
48.75,-112.25,2022,87,10.66,58.11,0.38
48.75,-111.75,2022,87,11.54,56.16,0.4
48.75,-111.25,2022,87,11.43,58.06,0.59
48.75,-110.75,2022,87,11.82,59.84,1.03
48.75,-110.25,2022,87,11.92,62.02,1.47
48.75,-109.75,2022,87,11.83,64.04,1.98
48.75,-109.25,2022,87,11.51,66.13,2.53
48.75,-108.75,2022,87,10.75,69.41,2.9
48.75,-108.25,2022,87,10.06,70.43,2.66
48.75,-107.75,2022,87,9.69,68.38,2.8
48.75,-107.25,2022,87,9.46,65.14,2.88
48.75,-106.75,2022,87,9.09,62.34,2.68
48.75,-106.25,2022,87,8.21,61.34,2.28
48.75,-105.75,2022,87,7.21,60.49,1.84
48.75,-105.25,2022,87,6.47,58.33,1.4
49.25,-114.75,2022,87,2.44,86.06,0.49
49.25,-114.25,2022,87,2.64,84.71,0.7
49.25,-113.75,2022,87,4.75,78.06,0.83
49.25,-113.25,2022,87,7.76,68.41,0.75
49.25,-112.75,2022,87,9.58,62.44,0.63
49.25,-112.25,2022,87,10.71,58.98,0.56
49.25,-111.75,2022,87,11.28,57.8,0.6
49.25,-111.25,2022,87,11.01,59.62,0.75
49.25,-110.75,2022,87,10.97,60.8,0.83
49.25,-110.25,2022,87,10.54,63.62,0.98
49.25,-109.75,2022,87,10.32,65.94,1.34
49.25,-109.25,2022,87,10.29,67.56,1.87
49.25,-108.75,2022,87,9.77,70.31,2.34
49.25,-108.25,2022,87,9.3,68.54,1.67
49.25,-107.75,2022,87,9.02,65.09,1.45
49.25,-107.25,2022,87,8.78,61.76,1.33
49.25,-106.75,2022,87,8.37,59.78,1.13
49.25,-106.25,2022,87,7.46,59.88,0.81
49.25,-105.75,2022,87,6.56,59.65,0.54
49.25,-105.25,2022,87,5.73,58.58,0.31
44.75,-114.75,2022,88,1.76,74.11,0.29
44.75,-114.25,2022,88,1.88,74.89,0.29
44.75,-113.75,2022,88,2.08,77.22,0.42
44.75,-113.25,2022,88,1.29,77.72,0.57
44.75,-112.75,2022,88,1.06,76.06,0.6
44.75,-112.25,2022,88,0.77,75.66,0.66
44.75,-111.75,2022,88,0.3,77.23,0.7
44.75,-111.25,2022,88,-0.01,78.78,0.5
44.75,-110.75,2022,88,-0.73,78.91,0.45
44.75,-110.25,2022,88,-1.24,77.4,0.7
44.75,-109.75,2022,88,-0.68,72.91,0.88
44.75,-109.25,2022,88,1.05,66.29,0.8
44.75,-108.75,2022,88,3.32,60.59,0.49
44.75,-108.25,2022,88,2.96,62.57,0.56
44.75,-107.75,2022,88,0.56,70.06,1.17
44.75,-107.25,2022,88,0.55,72.06,1.41
44.75,-106.75,2022,88,3.23,67.6,1.17
44.75,-106.25,2022,88,4.83,65.75,1.11
44.75,-105.75,2022,88,4.59,68.08,1.64
44.75,-105.25,2022,88,4.29,69.76,2.06
45.25,-114.75,2022,88,2.42,75.75,0.49
45.25,-114.25,2022,88,2.25,77.78,0.48
45.25,-113.75,2022,88,2.17,79.12,0.71
45.25,-113.25,2022,88,1.41,78.0,1.08
45.25,-112.75,2022,88,1.09,76.31,1.31
45.25,-112.25,2022,88,0.54,76.2,1.4
45.25,-111.75,2022,88,-0.3,77.58,1.4
45.25,-111.25,2022,88,-0.83,78.12,1.41
45.25,-110.75,2022,88,-0.98,77.62,1.11
45.25,-110.25,2022,88,-1.19,76.06,1.39
45.25,-109.75,2022,88,-0.18,70.49,1.68
45.25,-109.25,2022,88,1.91,62.71,1.58
45.25,-108.75,2022,88,3.53,59.16,0.94
45.25,-108.25,2022,88,2.37,65.83,1.18
45.25,-107.75,2022,88,2.33,68.38,1.54
45.25,-107.25,2022,88,3.22,68.03,1.44
45.25,-106.75,2022,88,4.35,66.8,0.97
45.25,-106.25,2022,88,4.55,67.5,0.89
45.25,-105.75,2022,88,4.65,67.2,1.13
45.25,-105.25,2022,88,4.45,67.86,1.44
45.75,-114.75,2022,88,2.74,80.52,0.68
45.75,-114.25,2022,88,2.28,82.59,0.87
45.75,-113.75,2022,88,1.55,82.69,1.15
45.75,-113.25,2022,88,0.77,80.74,1.48
45.75,-112.75,2022,88,0.83,77.38,1.89
45.75,-112.25,2022,88,0.98,74.38,2.03
45.75,-111.75,2022,88,0.89,72.56,1.87
45.75,-111.25,2022,88,0.65,71.78,1.73
45.75,-110.75,2022,88,-0.03,72.78,1.36
45.75,-110.25,2022,88,-0.03,70.97,1.4
45.75,-109.75,2022,88,1.12,65.58,1.61
45.75,-109.25,2022,88,2.87,59.39,1.67
45.75,-108.75,2022,88,3.67,58.72,1.23
45.75,-108.25,2022,88,3.88,60.94,1.23
45.75,-107.75,2022,88,4.26,62.79,1.29
45.75,-107.25,2022,88,4.38,64.87,1.44
45.75,-106.75,2022,88,4.3,66.56,1.5
45.75,-106.25,2022,88,4.62,66.06,1.16
45.75,-105.75,2022,88,4.67,65.54,1.09
45.75,-105.25,2022,88,4.42,66.21,1.1
46.25,-114.75,2022,88,2.38,85.28,0.73
46.25,-114.25,2022,88,2.37,84.51,1.04
46.25,-113.75,2022,88,1.97,83.19,1.22
46.25,-113.25,2022,88,1.04,80.96,1.28
46.25,-112.75,2022,88,0.79,76.96,1.68
46.25,-112.25,2022,88,0.76,73.03,1.88
46.25,-111.75,2022,88,0.73,70.12,1.69
46.25,-111.25,2022,88,0.78,68.25,1.3
46.25,-110.75,2022,88,-0.29,69.3,1.17
46.25,-110.25,2022,88,-0.12,67.26,1.08
46.25,-109.75,2022,88,0.89,63.53,1.06
46.25,-109.25,2022,88,2.2,59.98,1.02
46.25,-108.75,2022,88,3.15,58.91,0.83
46.25,-108.25,2022,88,3.75,59.88,0.82
46.25,-107.75,2022,88,4.07,61.72,1.42
46.25,-107.25,2022,88,4.25,63.57,2.29
46.25,-106.75,2022,88,4.38,64.81,2.83
46.25,-106.25,2022,88,4.46,65.06,2.18
46.25,-105.75,2022,88,4.47,64.91,1.73
46.25,-105.25,2022,88,4.22,65.47,1.47
46.75,-114.75,2022,88,2.89,83.37,0.57
46.75,-114.25,2022,88,3.29,80.88,0.87
46.75,-113.75,2022,88,2.98,80.16,1.12
46.75,-113.25,2022,88,1.9,78.08,1.08
46.75,-112.75,2022,88,0.85,74.9,1.54
46.75,-112.25,2022,88,0.27,71.9,2.04
46.75,-111.75,2022,88,0.04,70.01,2.29
46.75,-111.25,2022,88,-0.52,69.81,2.19
46.75,-110.75,2022,88,-1.6,70.96,2.2
46.75,-110.25,2022,88,-0.94,68.68,2.14
46.75,-109.75,2022,88,-0.12,66.62,1.85
46.75,-109.25,2022,88,0.61,64.81,1.32
46.75,-108.75,2022,88,2.32,59.66,0.67
46.75,-108.25,2022,88,3.17,60.61,0.99
46.75,-107.75,2022,88,3.34,62.78,1.94
46.75,-107.25,2022,88,3.41,64.74,3.0
46.75,-106.75,2022,88,3.57,65.8,3.46
46.75,-106.25,2022,88,3.62,66.0,2.38
46.75,-105.75,2022,88,3.7,65.15,1.74
46.75,-105.25,2022,88,3.72,64.69,1.46
47.25,-114.75,2022,88,4.24,75.0,0.29
47.25,-114.25,2022,88,4.27,74.53,0.56
47.25,-113.75,2022,88,2.94,77.53,0.91
47.25,-113.25,2022,88,0.56,83.71,1.22
47.25,-112.75,2022,88,0.1,75.99,1.88
47.25,-112.25,2022,88,0.56,67.91,2.5
47.25,-111.75,2022,88,0.98,65.18,2.83
47.25,-111.25,2022,88,0.49,65.66,2.79
47.25,-110.75,2022,88,-0.46,67.83,3.09
47.25,-110.25,2022,88,0.06,67.04,3.62
47.25,-109.75,2022,88,0.47,66.59,3.96
47.25,-109.25,2022,88,0.71,66.01,3.98
47.25,-108.75,2022,88,2.22,61.03,3.72
47.25,-108.25,2022,88,2.85,62.13,3.58
47.25,-107.75,2022,88,2.8,64.54,3.39
47.25,-107.25,2022,88,2.75,66.46,3.06
47.25,-106.75,2022,88,2.89,67.09,2.5
47.25,-106.25,2022,88,2.96,66.72,1.62
47.25,-105.75,2022,88,2.93,64.89,1.15
47.25,-105.25,2022,88,2.99,64.18,0.98
47.75,-114.75,2022,88,4.01,69.61,0.1
47.75,-114.25,2022,88,3.42,72.36,0.25
47.75,-113.75,2022,88,1.15,80.31,0.53
47.75,-113.25,2022,88,-1.27,86.11,1.05
47.75,-112.75,2022,88,-0.45,74.16,1.62
47.75,-112.25,2022,88,1.16,62.67,1.95
47.75,-111.75,2022,88,2.16,58.62,1.96
47.75,-111.25,2022,88,2.27,57.72,1.8
47.75,-110.75,2022,88,2.08,58.59,2.05
47.75,-110.25,2022,88,2.0,59.69,2.86
47.75,-109.75,2022,88,1.78,61.21,3.96
47.75,-109.25,2022,88,1.58,62.48,5.11
47.75,-108.75,2022,88,2.03,62.03,6.11
47.75,-108.25,2022,88,2.29,63.13,5.45
47.75,-107.75,2022,88,2.46,64.34,4.03
47.75,-107.25,2022,88,2.62,65.34,2.57
47.75,-106.75,2022,88,2.79,65.73,1.53
47.75,-106.25,2022,88,2.92,65.03,1.06
47.75,-105.75,2022,88,2.79,62.91,0.79
47.75,-105.25,2022,88,2.67,62.73,0.63
48.25,-114.75,2022,88,3.01,66.84,0.02
48.25,-114.25,2022,88,1.87,71.74,0.1
48.25,-113.75,2022,88,-1.59,87.94,0.32
48.25,-113.25,2022,88,-1.48,79.66,0.59
48.25,-112.75,2022,88,0.01,68.59,0.83
48.25,-112.25,2022,88,1.57,59.79,0.84
48.25,-111.75,2022,88,2.49,55.17,0.66
48.25,-111.25,2022,88,2.69,53.47,0.52
48.25,-110.75,2022,88,2.85,53.14,0.66
48.25,-110.25,2022,88,2.62,54.24,1.06
48.25,-109.75,2022,88,2.2,56.22,1.74
48.25,-109.25,2022,88,1.83,58.36,2.64
48.25,-108.75,2022,88,1.84,59.78,3.67
48.25,-108.25,2022,88,1.93,61.16,3.49
48.25,-107.75,2022,88,2.1,62.12,2.58
48.25,-107.25,2022,88,2.19,63.39,1.65
48.25,-106.75,2022,88,2.14,64.92,1.05
48.25,-106.25,2022,88,2.03,65.84,0.73
48.25,-105.75,2022,88,1.91,65.07,0.52
48.25,-105.25,2022,88,1.94,64.58,0.39
48.75,-114.75,2022,88,0.87,74.61,0.09
48.75,-114.25,2022,88,-0.89,81.6,0.19
48.75,-113.75,2022,88,-2.79,89.62,0.32
48.75,-113.25,2022,88,-0.7,76.12,0.31
48.75,-112.75,2022,88,0.76,66.88,0.36
48.75,-112.25,2022,88,1.71,60.08,0.33
48.75,-111.75,2022,88,2.11,55.61,0.22
48.75,-111.25,2022,88,1.81,55.03,0.2
48.75,-110.75,2022,88,2.31,53.31,0.27
48.75,-110.25,2022,88,2.44,52.67,0.36
48.75,-109.75,2022,88,2.25,53.48,0.45
48.75,-109.25,2022,88,1.86,55.61,0.65
48.75,-108.75,2022,88,1.46,58.41,1.13
48.75,-108.25,2022,88,1.39,59.96,1.39
48.75,-107.75,2022,88,1.33,61.47,1.28
48.75,-107.25,2022,88,1.14,63.63,1.02
48.75,-106.75,2022,88,0.79,66.48,0.76
48.75,-106.25,2022,88,0.39,69.41,0.57
48.75,-105.75,2022,88,0.47,70.28,0.42
48.75,-105.25,2022,88,0.73,70.22,0.31
49.25,-114.75,2022,88,-1.21,84.81,0.18
49.25,-114.25,2022,88,-1.51,84.54,0.27
49.25,-113.75,2022,88,-0.56,78.94,0.3
49.25,-113.25,2022,88,1.0,70.59,0.23
49.25,-112.75,2022,88,1.67,64.56,0.27
49.25,-112.25,2022,88,1.96,59.88,0.28
49.25,-111.75,2022,88,2.01,56.76,0.22
49.25,-111.25,2022,88,1.58,56.66,0.26
49.25,-110.75,2022,88,1.65,55.53,0.29
49.25,-110.25,2022,88,1.24,56.08,0.32
49.25,-109.75,2022,88,0.85,57.3,0.31
49.25,-109.25,2022,88,0.6,58.94,0.33
49.25,-108.75,2022,88,0.19,61.47,0.5
49.25,-108.25,2022,88,0.22,62.17,0.79
49.25,-107.75,2022,88,0.25,63.15,0.93
49.25,-107.25,2022,88,0.1,65.15,0.92
49.25,-106.75,2022,88,-0.23,68.08,0.8
49.25,-106.25,2022,88,-0.61,71.03,0.68
49.25,-105.75,2022,88,-0.39,72.43,0.48
49.25,-105.25,2022,88,-0.22,74.06,0.35
44.75,-114.75,2022,89,1.47,68.03,0.16
44.75,-114.25,2022,89,2.06,66.04,0.16
44.75,-113.75,2022,89,2.29,66.56,0.15
44.75,-113.25,2022,89,1.67,66.04,0.13
44.75,-112.75,2022,89,1.91,63.3,0.06
44.75,-112.25,2022,89,1.83,62.21,0.02
44.75,-111.75,2022,89,1.12,63.55,0.01
44.75,-111.25,2022,89,0.42,65.0,0.0
44.75,-110.75,2022,89,-0.31,63.2,0.0
44.75,-110.25,2022,89,-1.03,60.07,0.01
44.75,-109.75,2022,89,-0.12,52.49,0.01
44.75,-109.25,2022,89,2.17,43.6,0.01
44.75,-108.75,2022,89,3.74,42.75,0.0
44.75,-108.25,2022,89,2.8,45.5,0.0
44.75,-107.75,2022,89,0.41,47.16,0.0
44.75,-107.25,2022,89,0.15,44.99,0.0
44.75,-106.75,2022,89,1.95,41.14,0.0
44.75,-106.25,2022,89,2.19,42.72,0.01
44.75,-105.75,2022,89,1.42,44.89,0.1
44.75,-105.25,2022,89,0.72,47.59,0.41
45.25,-114.75,2022,89,1.46,69.62,0.2
45.25,-114.25,2022,89,1.79,68.93,0.16
45.25,-113.75,2022,89,1.98,68.66,0.13
45.25,-113.25,2022,89,1.59,67.03,0.14
45.25,-112.75,2022,89,2.01,64.9,0.09
45.25,-112.25,2022,89,2.05,63.64,0.05
45.25,-111.75,2022,89,1.43,63.18,0.03
45.25,-111.25,2022,89,0.78,62.03,0.02
45.25,-110.75,2022,89,0.57,59.56,0.01
45.25,-110.25,2022,89,-0.07,57.68,0.02
45.25,-109.75,2022,89,1.14,51.44,0.02
45.25,-109.25,2022,89,3.74,43.32,0.01
45.25,-108.75,2022,89,4.58,43.25,0.0
45.25,-108.25,2022,89,3.03,45.38,0.0
45.25,-107.75,2022,89,2.38,44.97,0.0
45.25,-107.25,2022,89,2.5,43.84,0.0
45.25,-106.75,2022,89,2.72,43.31,0.0
45.25,-106.25,2022,89,1.97,44.19,0.01
45.25,-105.75,2022,89,1.59,45.24,0.14
45.25,-105.25,2022,89,1.08,48.03,0.43
45.75,-114.75,2022,89,1.01,75.24,0.21
45.75,-114.25,2022,89,1.05,75.59,0.13
45.75,-113.75,2022,89,0.97,74.81,0.09
45.75,-113.25,2022,89,0.97,71.44,0.1
45.75,-112.75,2022,89,1.91,67.52,0.07
45.75,-112.25,2022,89,2.73,64.84,0.06
45.75,-111.75,2022,89,2.95,63.09,0.05
45.75,-111.25,2022,89,2.62,59.81,0.03
45.75,-110.75,2022,89,1.62,60.11,0.01
45.75,-110.25,2022,89,1.5,57.68,0.01
45.75,-109.75,2022,89,3.0,51.49,0.01
45.75,-109.25,2022,89,5.18,44.5,0.0
45.75,-108.75,2022,89,5.36,43.62,0.0
45.75,-108.25,2022,89,4.7,43.32,0.0
45.75,-107.75,2022,89,4.17,43.57,0.0
45.75,-107.25,2022,89,3.41,44.27,0.0
45.75,-106.75,2022,89,2.54,44.91,0.0
45.75,-106.25,2022,89,2.18,44.53,0.01
45.75,-105.75,2022,89,1.74,46.61,0.18
45.75,-105.25,2022,89,1.19,50.18,0.48
46.25,-114.75,2022,89,0.27,82.62,0.28
46.25,-114.25,2022,89,0.59,80.62,0.14
46.25,-113.75,2022,89,0.84,78.5,0.05
46.25,-113.25,2022,89,0.99,75.28,0.06
46.25,-112.75,2022,89,1.8,71.0,0.04
46.25,-112.25,2022,89,2.7,67.39,0.04
46.25,-111.75,2022,89,3.25,64.87,0.04
46.25,-111.25,2022,89,3.12,62.59,0.01
46.25,-110.75,2022,89,1.75,63.84,0.0
46.25,-110.25,2022,89,2.29,59.06,0.0
46.25,-109.75,2022,89,3.79,52.06,0.0
46.25,-109.25,2022,89,5.2,46.04,0.0
46.25,-108.75,2022,89,5.47,43.59,0.0
46.25,-108.25,2022,89,4.86,43.14,0.0
46.25,-107.75,2022,89,4.14,43.5,0.0
46.25,-107.25,2022,89,3.39,44.26,0.0
46.25,-106.75,2022,89,2.72,45.3,0.0
46.25,-106.25,2022,89,2.21,46.75,0.02
46.25,-105.75,2022,89,1.77,49.92,0.15
46.25,-105.25,2022,89,1.18,52.99,0.38
46.75,-114.75,2022,89,0.39,85.78,0.27
46.75,-114.25,2022,89,1.16,81.72,0.13
46.75,-113.75,2022,89,1.44,80.0,0.05
46.75,-113.25,2022,89,1.52,78.1,0.03
46.75,-112.75,2022,89,1.84,74.64,0.02
46.75,-112.25,2022,89,2.47,70.37,0.01
46.75,-111.75,2022,89,2.96,66.91,0.01
46.75,-111.25,2022,89,2.39,66.78,0.0
46.75,-110.75,2022,89,1.71,64.76,0.0
46.75,-110.25,2022,89,2.93,58.04,0.0
46.75,-109.75,2022,89,4.07,52.38,0.0
46.75,-109.25,2022,89,4.6,48.68,0.0
46.75,-108.75,2022,89,5.51,43.03,0.0
46.75,-108.25,2022,89,4.77,42.73,0.0
46.75,-107.75,2022,89,3.82,43.54,0.0
46.75,-107.25,2022,89,2.95,45.0,0.0
46.75,-106.75,2022,89,2.28,47.01,0.0
46.75,-106.25,2022,89,1.74,49.81,0.01
46.75,-105.75,2022,89,1.32,52.61,0.07
46.75,-105.25,2022,89,0.94,54.08,0.15
47.25,-114.75,2022,89,1.7,83.06,0.19
47.25,-114.25,2022,89,2.25,80.53,0.16
47.25,-113.75,2022,89,1.47,82.0,0.21
47.25,-113.25,2022,89,-0.26,85.55,0.19
47.25,-112.75,2022,89,1.08,76.99,0.1
47.25,-112.25,2022,89,3.12,67.35,0.03
47.25,-111.75,2022,89,4.31,62.25,0.0
47.25,-111.25,2022,89,3.93,61.88,0.0
47.25,-110.75,2022,89,3.62,59.12,0.0
47.25,-110.25,2022,89,4.56,54.67,0.0
47.25,-109.75,2022,89,4.99,52.23,0.0
47.25,-109.25,2022,89,4.81,50.93,0.0
47.25,-108.75,2022,89,5.59,45.28,0.0
47.25,-108.25,2022,89,4.69,45.56,0.0
47.25,-107.75,2022,89,3.61,46.26,0.0
47.25,-107.25,2022,89,2.69,47.3,0.0
47.25,-106.75,2022,89,2.01,49.06,0.0
47.25,-106.25,2022,89,1.42,52.44,0.0
47.25,-105.75,2022,89,0.83,53.79,0.02
47.25,-105.25,2022,89,0.5,54.67,0.04
47.75,-114.75,2022,89,2.33,81.89,0.33
47.75,-114.25,2022,89,2.5,80.94,0.29
47.75,-113.75,2022,89,0.64,85.69,0.41
47.75,-113.25,2022,89,-1.31,88.06,0.41
47.75,-112.75,2022,89,1.09,75.08,0.22
47.75,-112.25,2022,89,4.09,62.57,0.06
47.75,-111.75,2022,89,5.74,57.08,0.01
47.75,-111.25,2022,89,5.92,55.88,0.0
47.75,-110.75,2022,89,6.03,53.5,0.0
47.75,-110.25,2022,89,6.14,51.71,0.0
47.75,-109.75,2022,89,5.87,50.97,0.0
47.75,-109.25,2022,89,5.34,50.48,0.0
47.75,-108.75,2022,89,5.2,48.16,0.0
47.75,-108.25,2022,89,4.38,48.13,0.0
47.75,-107.75,2022,89,3.53,48.16,0.0
47.75,-107.25,2022,89,2.78,48.46,0.0
47.75,-106.75,2022,89,2.16,49.58,0.0
47.75,-106.25,2022,89,1.6,52.38,0.0
47.75,-105.75,2022,89,0.95,53.35,0.0
47.75,-105.25,2022,89,0.49,54.92,0.02
48.25,-114.75,2022,89,2.12,82.84,0.76
48.25,-114.25,2022,89,1.89,83.01,0.38
48.25,-113.75,2022,89,-1.22,92.56,0.48
48.25,-113.25,2022,89,0.14,82.44,0.37
48.25,-112.75,2022,89,2.67,69.95,0.18
48.25,-112.25,2022,89,4.89,60.84,0.05
48.25,-111.75,2022,89,6.13,56.64,0.01
48.25,-111.25,2022,89,6.47,54.72,0.0
48.25,-110.75,2022,89,6.58,52.77,0.0
48.25,-110.25,2022,89,6.45,51.01,0.0
48.25,-109.75,2022,89,6.13,49.57,0.0
48.25,-109.25,2022,89,5.73,48.39,0.0
48.25,-108.75,2022,89,5.34,47.22,0.0
48.25,-108.25,2022,89,4.45,47.02,0.0
48.25,-107.75,2022,89,3.55,47.08,0.0
48.25,-107.25,2022,89,2.71,47.88,0.0
48.25,-106.75,2022,89,1.98,49.55,0.0
48.25,-106.25,2022,89,1.39,51.88,0.0
48.25,-105.75,2022,89,0.89,53.68,0.0
48.25,-105.25,2022,89,0.5,55.68,0.02
48.75,-114.75,2022,89,0.56,87.44,0.89
48.75,-114.25,2022,89,-0.14,88.81,0.54
48.75,-113.75,2022,89,-1.45,91.44,0.35
48.75,-113.25,2022,89,1.98,75.54,0.18
48.75,-112.75,2022,89,4.22,65.9,0.08
48.75,-112.25,2022,89,5.57,60.54,0.02
48.75,-111.75,2022,89,6.22,57.54,0.0
48.75,-111.25,2022,89,6.27,55.06,0.0
48.75,-110.75,2022,89,6.54,52.21,0.01
48.75,-110.25,2022,89,6.6,49.94,0.01
48.75,-109.75,2022,89,6.44,48.18,0.0
48.75,-109.25,2022,89,6.04,47.13,0.0
48.75,-108.75,2022,89,5.31,47.28,0.0
48.75,-108.25,2022,89,4.36,46.88,0.0
48.75,-107.75,2022,89,3.38,46.78,0.0
48.75,-107.25,2022,89,2.45,47.98,0.0
48.75,-106.75,2022,89,1.64,50.35,0.0
48.75,-106.25,2022,89,1.01,52.62,0.0
48.75,-105.75,2022,89,0.59,55.08,0.01
48.75,-105.25,2022,89,0.22,57.22,0.05
49.25,-114.75,2022,89,-0.95,89.54,0.55
49.25,-114.25,2022,89,-0.05,84.21,0.42
49.25,-113.75,2022,89,2.06,75.19,0.13
49.25,-113.25,2022,89,4.54,65.36,0.05
49.25,-112.75,2022,89,5.79,60.66,0.02
49.25,-112.25,2022,89,6.52,57.73,0.01
49.25,-111.75,2022,89,6.95,55.0,0.0
49.25,-111.25,2022,89,6.83,52.62,0.0
49.25,-110.75,2022,89,6.72,50.12,0.01
49.25,-110.25,2022,89,6.25,49.44,0.01
49.25,-109.75,2022,89,5.86,48.91,0.0
49.25,-109.25,2022,89,5.51,48.37,0.0
49.25,-108.75,2022,89,4.75,49.22,0.0
49.25,-108.25,2022,89,4.1,47.67,0.0
49.25,-107.75,2022,89,3.36,46.62,0.0
49.25,-107.25,2022,89,2.61,47.5,0.0
49.25,-106.75,2022,89,1.89,50.15,0.0
49.25,-106.25,2022,89,1.25,52.88,0.0
49.25,-105.75,2022,89,0.6,56.25,0.02
49.25,-105.25,2022,89,0.06,58.63,0.08
44.75,-114.75,2022,90,-1.6,67.12,0.06
44.75,-114.25,2022,90,-1.34,66.31,0.07
44.75,-113.75,2022,90,-1.29,66.31,0.07
44.75,-113.25,2022,90,-1.67,64.71,0.11
44.75,-112.75,2022,90,-0.96,62.29,0.23
44.75,-112.25,2022,90,-0.43,62.05,0.61
44.75,-111.75,2022,90,-0.52,65.28,1.34
44.75,-111.25,2022,90,-0.88,71.5,2.44
44.75,-110.75,2022,90,-1.42,72.58,2.57
44.75,-110.25,2022,90,-1.96,73.54,2.53
44.75,-109.75,2022,90,-1.48,72.42,2.4
44.75,-109.25,2022,90,0.2,68.81,2.08
44.75,-108.75,2022,90,2.33,63.78,1.25
44.75,-108.25,2022,90,2.36,63.83,0.84
44.75,-107.75,2022,90,0.82,68.44,1.26
44.75,-107.25,2022,90,1.27,67.15,1.32
44.75,-106.75,2022,90,3.83,59.28,0.77
44.75,-106.25,2022,90,5.19,53.91,0.33
44.75,-105.75,2022,90,4.89,52.63,0.54
44.75,-105.25,2022,90,4.63,50.98,1.14
45.25,-114.75,2022,90,-1.41,70.73,0.26
45.25,-114.25,2022,90,-1.31,68.73,0.18
45.25,-113.75,2022,90,-1.36,67.03,0.1
45.25,-113.25,2022,90,-1.51,63.88,0.09
45.25,-112.75,2022,90,-0.7,61.74,0.21
45.25,-112.25,2022,90,-0.32,62.47,0.59
45.25,-111.75,2022,90,-0.71,65.86,1.25
45.25,-111.25,2022,90,-1.12,69.66,2.01
45.25,-110.75,2022,90,-1.3,70.38,2.04
45.25,-110.25,2022,90,-1.69,71.54,2.19
45.25,-109.75,2022,90,-0.53,68.82,2.2
45.25,-109.25,2022,90,1.93,63.08,1.97
45.25,-108.75,2022,90,3.48,60.25,1.58
45.25,-108.25,2022,90,2.67,63.02,1.34
45.25,-107.75,2022,90,3.09,61.99,1.27
45.25,-107.25,2022,90,4.04,59.19,0.9
45.25,-106.75,2022,90,4.88,55.97,0.3
45.25,-106.25,2022,90,5.03,52.97,0.08
45.25,-105.75,2022,90,4.98,51.14,0.16
45.25,-105.25,2022,90,4.81,49.92,0.44
45.75,-114.75,2022,90,-1.33,77.13,0.52
45.75,-114.25,2022,90,-1.46,72.58,0.32
45.75,-113.75,2022,90,-1.86,69.91,0.24
45.75,-113.25,2022,90,-1.96,66.16,0.19
45.75,-112.75,2022,90,-0.86,63.46,0.19
45.75,-112.25,2022,90,0.21,62.98,0.39
45.75,-111.75,2022,90,0.7,64.37,0.74
45.75,-111.25,2022,90,0.74,65.72,1.04
45.75,-110.75,2022,90,-0.11,68.67,1.07
45.75,-110.25,2022,90,-0.09,67.92,1.06
45.75,-109.75,2022,90,1.57,62.46,0.98
45.75,-109.25,2022,90,4.02,55.72,0.93
45.75,-108.75,2022,90,4.8,55.59,1.06
45.75,-108.25,2022,90,5.15,55.04,1.01
45.75,-107.75,2022,90,5.6,53.82,0.7
45.75,-107.25,2022,90,5.54,53.49,0.34
45.75,-106.75,2022,90,5.11,53.5,0.08
45.75,-106.25,2022,90,5.2,51.12,0.02
45.75,-105.75,2022,90,5.07,49.62,0.01
45.75,-105.25,2022,90,4.83,49.76,0.04
46.25,-114.75,2022,90,-1.48,82.51,0.73
46.25,-114.25,2022,90,-1.4,76.21,0.49
46.25,-113.75,2022,90,-1.55,73.69,0.37
46.25,-113.25,2022,90,-1.62,70.59,0.32
46.25,-112.75,2022,90,-0.88,67.68,0.21
46.25,-112.25,2022,90,0.08,65.51,0.19
46.25,-111.75,2022,90,0.84,64.34,0.25
46.25,-111.25,2022,90,1.25,64.09,0.24
46.25,-110.75,2022,90,0.23,66.54,0.35
46.25,-110.25,2022,90,0.89,63.35,0.32
46.25,-109.75,2022,90,2.59,57.84,0.28
46.25,-109.25,2022,90,4.47,53.14,0.29
46.25,-108.75,2022,90,5.43,52.22,0.38
46.25,-108.25,2022,90,5.9,52.19,0.34
46.25,-107.75,2022,90,5.97,52.39,0.21
46.25,-107.25,2022,90,5.76,52.58,0.09
46.25,-106.75,2022,90,5.44,52.42,0.02
46.25,-106.25,2022,90,5.23,51.47,0.01
46.25,-105.75,2022,90,5.03,50.87,0.01
46.25,-105.25,2022,90,4.71,51.08,0.01
46.75,-114.75,2022,90,-1.17,83.24,0.72
46.75,-114.25,2022,90,-0.83,78.59,0.56
46.75,-113.75,2022,90,-0.87,77.31,0.51
46.75,-113.25,2022,90,-0.86,75.11,0.43
46.75,-112.75,2022,90,-0.57,72.03,0.31
46.75,-112.25,2022,90,0.04,68.78,0.2
46.75,-111.75,2022,90,0.65,66.61,0.13
46.75,-111.25,2022,90,0.56,67.28,0.16
46.75,-110.75,2022,90,-0.02,67.21,0.32
46.75,-110.25,2022,90,1.26,62.24,0.28
