LAT,LON,YEAR,DOY,T2M,RH2M,PRECTOTCORR
49.25,-82.75,2022,60,-11.59,99.26,1.38
49.25,-82.25,2022,60,-11.77,99.34,1.34
49.25,-81.75,2022,60,-12.2,99.38,1.36
49.25,-81.25,2022,60,-12.7,99.38,1.41
49.25,-80.75,2022,60,-13.19,99.35,1.53
49.25,-80.25,2022,60,-13.48,99.46,1.63
49.25,-79.75,2022,60,-13.97,99.49,1.63
49.25,-79.25,2022,60,-14.71,99.44,1.54
49.25,-78.75,2022,60,-15.38,99.44,1.37
49.25,-78.25,2022,60,-15.56,99.44,1.17
49.25,-77.75,2022,60,-15.6,99.38,1.04
49.25,-77.25,2022,60,-15.48,99.33,0.96
49.25,-76.75,2022,60,-15.36,99.33,0.88
49.25,-76.25,2022,60,-15.54,99.41,0.78
49.25,-75.75,2022,60,-15.84,99.31,0.64
49.25,-75.25,2022,60,-16.22,99.22,0.55
44.75,-84.75,2022,61,-6.79,91.26,1.69
44.75,-84.25,2022,61,-7.0,92.23,1.51
44.75,-83.75,2022,61,-6.52,91.16,1.0
44.75,-83.25,2022,61,-4.85,87.88,0.95
44.75,-82.75,2022,61,-3.44,82.77,0.92
44.75,-82.25,2022,61,-2.74,78.94,1.11
44.75,-81.75,2022,61,-2.9,78.02,1.41
44.75,-81.25,2022,61,-3.82,80.09,1.48
44.75,-80.75,2022,61,-4.07,80.89,1.11
44.75,-80.25,2022,61,-4.19,82.69,0.81
44.75,-79.75,2022,61,-4.6,84.11,0.58
44.75,-79.25,2022,61,-5.29,84.62,0.45
44.75,-78.75,2022,61,-5.83,84.5,0.54
44.75,-78.25,2022,61,-5.86,84.22,0.64
44.75,-77.75,2022,61,-5.64,83.67,0.85
44.75,-77.25,2022,61,-5.34,82.67,1.0
44.75,-76.75,2022,61,-5.12,81.84,1.16
44.75,-76.25,2022,61,-5.13,82.59,1.61
44.75,-75.75,2022,61,-5.58,84.14,1.85
44.75,-75.25,2022,61,-6.27,86.03,1.97
45.25,-84.75,2022,61,-7.09,91.85,2.07
45.25,-84.25,2022,61,-7.28,92.84,1.81
45.25,-83.75,2022,61,-6.38,90.56,1.21
45.25,-83.25,2022,61,-4.65,85.54,1.13
45.25,-82.75,2022,61,-3.72,81.92,1.06
45.25,-82.25,2022,61,-3.68,80.81,1.17
45.25,-81.75,2022,61,-4.27,81.83,1.35
45.25,-81.25,2022,61,-4.81,83.16,1.29
45.25,-80.75,2022,61,-5.07,84.03,1.02
45.25,-80.25,2022,61,-5.52,85.52,0.76
45.25,-79.75,2022,61,-6.1,86.01,0.56
45.25,-79.25,2022,61,-6.66,85.26,0.47
45.25,-78.75,2022,61,-6.96,84.44,0.46
45.25,-78.25,2022,61,-6.8,83.81,0.54
45.25,-77.75,2022,61,-6.42,83.28,0.67
45.25,-77.25,2022,61,-6.24,84.09,0.89
45.25,-76.75,2022,61,-6.44,86.24,1.25
45.25,-76.25,2022,61,-7.02,88.44,1.83
45.25,-75.75,2022,61,-7.78,90.16,2.29
45.25,-75.25,2022,61,-8.18,90.35,2.35
45.75,-84.75,2022,61,-6.83,92.39,1.72
45.75,-84.25,2022,61,-6.84,92.62,1.45
45.75,-83.75,2022,61,-6.17,90.62,1.06
45.75,-83.25,2022,61,-5.8,88.15,1.0
45.75,-82.75,2022,61,-6.09,88.06,1.05
45.75,-82.25,2022,61,-6.61,88.92,1.13
45.75,-81.75,2022,61,-7.09,89.88,1.18
45.75,-81.25,2022,61,-7.4,90.66,1.1
45.75,-80.75,2022,61,-7.5,90.68,0.95
45.75,-80.25,2022,61,-7.71,89.66,0.84
45.75,-79.75,2022,61,-8.03,89.06,0.73
45.75,-79.25,2022,61,-8.31,88.82,0.61
45.75,-78.75,2022,61,-8.2,87.38,0.53
45.75,-78.25,2022,61,-7.61,84.78,0.48
45.75,-77.75,2022,61,-7.34,85.61,0.65
45.75,-77.25,2022,61,-7.48,88.17,0.93
45.75,-76.75,2022,61,-8.11,91.46,1.37
45.75,-76.25,2022,61,-9.3,95.16,2.09
45.75,-75.75,2022,61,-10.45,96.51,2.51
45.75,-75.25,2022,61,-10.89,96.58,2.6
46.25,-84.75,2022,61,-7.78,93.83,1.26
46.25,-84.25,2022,61,-8.06,94.51,1.13
46.25,-83.75,2022,61,-8.58,95.06,0.92
46.25,-83.25,2022,61,-9.37,95.16,1.0
46.25,-82.75,2022,61,-10.15,96.37,1.13
46.25,-82.25,2022,61,-10.55,96.96,1.24
46.25,-81.75,2022,61,-10.56,96.56,1.3
46.25,-81.25,2022,61,-10.56,96.19,1.29
46.25,-80.75,2022,61,-10.3,95.64,1.19
46.25,-80.25,2022,61,-9.97,94.04,1.07
46.25,-79.75,2022,61,-9.8,93.36,0.91
46.25,-79.25,2022,61,-9.78,93.68,0.74
46.25,-78.75,2022,61,-9.58,93.16,0.64
46.25,-78.25,2022,61,-9.24,91.41,0.57
46.25,-77.75,2022,61,-9.17,91.94,0.74
46.25,-77.25,2022,61,-9.4,93.61,1.01
46.25,-76.75,2022,61,-9.93,95.66,1.4
46.25,-76.25,2022,61,-10.75,97.81,1.99
46.25,-75.75,2022,61,-11.88,98.06,2.22
46.25,-75.25,2022,61,-12.41,98.24,2.37
46.75,-84.75,2022,61,-8.66,92.36,1.06
46.75,-84.25,2022,61,-10.33,96.96,1.1
46.75,-83.75,2022,61,-11.97,98.44,1.1
46.75,-83.25,2022,61,-12.55,98.56,1.26
46.75,-82.75,2022,61,-12.94,98.76,1.43
46.75,-82.25,2022,61,-13.12,98.79,1.51
46.75,-81.75,2022,61,-13.1,98.59,1.52
46.75,-81.25,2022,61,-12.82,98.31,1.56
46.75,-80.75,2022,61,-12.54,98.46,1.5
46.75,-80.25,2022,61,-12.03,97.92,1.26
46.75,-79.75,2022,61,-11.61,97.47,0.99
46.75,-79.25,2022,61,-11.36,97.51,0.79
46.75,-78.75,2022,61,-11.2,98.03,0.72
46.75,-78.25,2022,61,-11.13,98.03,0.73
46.75,-77.75,2022,61,-11.1,97.51,0.84
46.75,-77.25,2022,61,-11.18,97.52,1.08
46.75,-76.75,2022,61,-11.37,98.11,1.42
46.75,-76.25,2022,61,-11.6,98.31,1.83
46.75,-75.75,2022,61,-12.53,98.16,2.01
46.75,-75.25,2022,61,-13.21,98.28,2.13
47.25,-84.75,2022,61,-9.61,91.76,1.5
47.25,-84.25,2022,61,-11.97,97.64,1.65
47.25,-83.75,2022,61,-13.44,98.47,1.71
47.25,-83.25,2022,61,-13.77,98.64,1.77
47.25,-82.75,2022,61,-14.01,98.8,1.78
47.25,-82.25,2022,61,-14.15,98.84,1.71
47.25,-81.75,2022,61,-14.11,98.76,1.59
47.25,-81.25,2022,61,-13.74,98.66,1.5
47.25,-80.75,2022,61,-13.49,98.68,1.35
47.25,-80.25,2022,61,-13.06,98.29,1.1
47.25,-79.75,2022,61,-12.69,97.89,0.86
47.25,-79.25,2022,61,-12.45,97.88,0.72
47.25,-78.75,2022,61,-12.23,98.66,0.71
47.25,-78.25,2022,61,-12.23,98.66,0.77
47.25,-77.75,2022,61,-12.22,98.52,0.87
47.25,-77.25,2022,61,-12.22,98.31,1.04
47.25,-76.75,2022,61,-12.23,98.1,1.28
47.25,-76.25,2022,61,-12.35,98.0,1.63
47.25,-75.75,2022,61,-12.86,98.15,1.74
47.25,-75.25,2022,61,-13.51,98.36,1.75
47.75,-84.75,2022,61,-12.35,95.41,2.01
47.75,-84.25,2022,61,-13.87,97.98,2.14
47.75,-83.75,2022,61,-14.65,98.53,2.1
47.75,-83.25,2022,61,-14.92,98.68,2.0
47.75,-82.75,2022,61,-14.98,98.72,1.77
47.75,-82.25,2022,61,-14.82,98.67,1.5
47.75,-81.75,2022,61,-14.53,98.56,1.24
47.75,-81.25,2022,61,-14.3,98.41,1.08
47.75,-80.75,2022,61,-14.05,98.53,0.87
47.75,-80.25,2022,61,-13.67,98.08,0.71
47.75,-79.75,2022,61,-13.46,97.66,0.6
47.75,-79.25,2022,61,-13.45,97.76,0.56
47.75,-78.75,2022,61,-13.35,98.66,0.61
47.75,-78.25,2022,61,-13.36,98.63,0.67
47.75,-77.75,2022,61,-13.24,98.51,0.75
47.75,-77.25,2022,61,-13.12,98.32,0.84
47.75,-76.75,2022,61,-13.07,98.16,0.97
47.75,-76.25,2022,61,-13.06,98.16,1.17
47.75,-75.75,2022,61,-13.31,98.26,1.2
47.75,-75.25,2022,61,-13.79,98.41,1.11
48.25,-84.75,2022,61,-15.3,98.24,1.93
48.25,-84.25,2022,61,-15.75,98.39,1.84
48.25,-83.75,2022,61,-16.04,98.72,1.63
48.25,-83.25,2022,61,-15.78,98.69,1.5
48.25,-82.75,2022,61,-15.38,98.59,1.22
48.25,-82.25,2022,61,-15.0,98.47,0.92
48.25,-81.75,2022,61,-14.78,98.34,0.69
48.25,-81.25,2022,61,-14.77,98.22,0.6
48.25,-80.75,2022,61,-14.55,98.17,0.53
48.25,-80.25,2022,61,-14.19,97.88,0.51
48.25,-79.75,2022,61,-13.97,97.81,0.52
48.25,-79.25,2022,61,-14.01,98.12,0.53
48.25,-78.75,2022,61,-14.29,98.59,0.55
48.25,-78.25,2022,61,-14.48,98.47,0.58
48.25,-77.75,2022,61,-14.38,98.55,0.62
48.25,-77.25,2022,61,-14.21,98.71,0.64
48.25,-76.75,2022,61,-14.05,98.82,0.65
48.25,-76.25,2022,61,-13.92,98.75,0.66
48.25,-75.75,2022,61,-13.97,98.32,0.64
48.25,-75.25,2022,61,-14.23,97.96,0.55
48.75,-84.75,2022,61,-16.33,98.82,1.25
48.75,-84.25,2022,61,-16.27,98.69,1.12
48.75,-83.75,2022,61,-16.2,98.72,0.96
48.75,-83.25,2022,61,-15.86,98.67,0.82
48.75,-82.75,2022,61,-15.4,98.64,0.63
48.75,-82.25,2022,61,-15.14,98.59,0.47
48.75,-81.75,2022,61,-15.12,98.51,0.38
48.75,-81.25,2022,61,-15.05,98.41,0.35
48.75,-80.75,2022,61,-15.05,98.26,0.38
48.75,-80.25,2022,61,-14.78,98.14,0.48
48.75,-79.75,2022,61,-14.55,97.94,0.55
48.75,-79.25,2022,61,-14.54,97.86,0.57
48.75,-78.75,2022,61,-14.87,98.44,0.54
48.75,-78.25,2022,61,-15.22,98.54,0.53
48.75,-77.75,2022,61,-15.29,98.68,0.52
48.75,-77.25,2022,61,-15.23,98.86,0.51
48.75,-76.75,2022,61,-15.08,99.05,0.47
48.75,-76.25,2022,61,-14.74,99.12,0.43
48.75,-75.75,2022,61,-14.59,98.62,0.35
48.75,-75.25,2022,61,-14.72,98.18,0.28
49.25,-84.75,2022,61,-16.37,98.99,0.57
49.25,-84.25,2022,61,-16.36,98.94,0.59
49.25,-83.75,2022,61,-16.33,98.94,0.51
49.25,-83.25,2022,61,-16.22,98.89,0.39
49.25,-82.75,2022,61,-15.95,98.91,0.31
49.25,-82.25,2022,61,-15.8,98.94,0.27
49.25,-81.75,2022,61,-15.78,98.92,0.27
49.25,-81.25,2022,61,-15.73,98.84,0.28
49.25,-80.75,2022,61,-15.88,98.79,0.34
49.25,-80.25,2022,61,-15.77,98.88,0.44
49.25,-79.75,2022,61,-15.61,98.76,0.52
49.25,-79.25,2022,61,-15.53,98.58,0.54
49.25,-78.75,2022,61,-15.56,98.88,0.5
49.25,-78.25,2022,61,-15.77,99.02,0.45
49.25,-77.75,2022,61,-16.05,98.97,0.41
49.25,-77.25,2022,61,-16.21,98.91,0.37
49.25,-76.75,2022,61,-16.13,98.94,0.33
49.25,-76.25,2022,61,-15.68,99.09,0.29
49.25,-75.75,2022,61,-15.35,98.94,0.23
49.25,-75.25,2022,61,-15.41,98.81,0.2
44.75,-84.75,2022,62,-11.11,82.81,0.01
44.75,-84.25,2022,62,-11.74,86.1,0.02
44.75,-83.75,2022,62,-10.83,84.88,0.07
44.75,-83.25,2022,62,-7.96,79.97,0.11
44.75,-82.75,2022,62,-6.42,78.28,0.24
44.75,-82.25,2022,62,-6.22,78.49,0.23
44.75,-81.75,2022,62,-7.29,79.71,0.1
44.75,-81.25,2022,62,-9.49,81.41,0.03
44.75,-80.75,2022,62,-9.99,81.68,0.03
44.75,-80.25,2022,62,-10.23,79.37,0.04
44.75,-79.75,2022,62,-10.75,74.91,0.05
44.75,-79.25,2022,62,-11.51,70.04,0.06
44.75,-78.75,2022,62,-11.95,67.84,0.06
44.75,-78.25,2022,62,-11.51,67.54,0.07
44.75,-77.75,2022,62,-10.95,68.09,0.08
44.75,-77.25,2022,62,-10.36,68.15,0.19
44.75,-76.75,2022,62,-9.84,68.68,0.44
44.75,-76.25,2022,62,-9.48,72.91,0.79
44.75,-75.75,2022,62,-9.92,78.78,0.77
44.75,-75.25,2022,62,-10.56,83.66,0.77
45.25,-84.75,2022,62,-10.72,85.31,0.02
45.25,-84.25,2022,62,-11.16,87.57,0.07
45.25,-83.75,2022,62,-9.97,85.22,0.24
45.25,-83.25,2022,62,-7.87,82.19,0.3
45.25,-82.75,2022,62,-7.41,81.87,0.35
45.25,-82.25,2022,62,-8.17,82.52,0.26
45.25,-81.75,2022,62,-9.51,83.12,0.07
45.25,-81.25,2022,62,-10.65,83.34,0.02
45.25,-80.75,2022,62,-11.15,82.92,0.02
45.25,-80.25,2022,62,-11.74,79.27,0.03
45.25,-79.75,2022,62,-12.48,74.49,0.05
45.25,-79.25,2022,62,-13.2,70.64,0.05
45.25,-78.75,2022,62,-13.57,69.69,0.04
45.25,-78.25,2022,62,-13.24,69.64,0.03
45.25,-77.75,2022,62,-12.73,70.02,0.03
45.25,-77.25,2022,62,-12.35,72.57,0.04
45.25,-76.75,2022,62,-12.19,77.35,0.09
45.25,-76.25,2022,62,-12.2,82.75,0.18
45.25,-75.75,2022,62,-12.6,87.42,0.29
45.25,-75.25,2022,62,-12.65,88.78,0.44
45.75,-84.75,2022,62,-9.82,87.04,0.12
45.75,-84.25,2022,62,-10.21,89.08,0.19
45.75,-83.75,2022,62,-9.67,87.66,0.42
45.75,-83.25,2022,62,-9.91,86.63,0.46
45.75,-82.75,2022,62,-11.21,88.08,0.37
45.75,-82.25,2022,62,-12.5,89.14,0.2
45.75,-81.75,2022,62,-13.28,88.74,0.04
45.75,-81.25,2022,62,-13.65,87.59,0.01
45.75,-80.75,2022,62,-14.03,85.29,0.03
45.75,-80.25,2022,62,-14.43,80.65,0.05
45.75,-79.75,2022,62,-14.95,77.88,0.09
45.75,-79.25,2022,62,-15.45,77.81,0.12
45.75,-78.75,2022,62,-15.54,77.91,0.08
45.75,-78.25,2022,62,-14.75,74.36,0.03
45.75,-77.75,2022,62,-14.29,75.4,0.02
45.75,-77.25,2022,62,-14.18,79.55,0.03
45.75,-76.75,2022,62,-14.42,85.72,0.07
45.75,-76.25,2022,62,-14.95,93.22,0.15
45.75,-75.75,2022,62,-15.45,95.39,0.39
45.75,-75.25,2022,62,-15.53,95.62,0.63
46.25,-84.75,2022,62,-10.69,91.53,0.5
46.25,-84.25,2022,62,-12.11,94.05,0.48
46.25,-83.75,2022,62,-13.54,94.75,0.52
46.25,-83.25,2022,62,-15.04,94.02,0.38
46.25,-82.75,2022,62,-16.46,95.27,0.24
46.25,-82.25,2022,62,-17.15,95.89,0.12
46.25,-81.75,2022,62,-17.18,94.94,0.03
46.25,-81.25,2022,62,-17.26,93.09,0.02
46.25,-80.75,2022,62,-17.41,91.62,0.05
46.25,-80.25,2022,62,-17.26,88.89,0.08
46.25,-79.75,2022,62,-17.25,87.74,0.11
46.25,-79.25,2022,62,-17.45,88.55,0.14
46.25,-78.75,2022,62,-17.5,89.25,0.09
46.25,-78.25,2022,62,-16.82,86.2,0.04
46.25,-77.75,2022,62,-16.46,86.41,0.03
46.25,-77.25,2022,62,-16.5,88.98,0.04
46.25,-76.75,2022,62,-16.85,92.81,0.09
46.25,-76.25,2022,62,-17.21,96.66,0.18
46.25,-75.75,2022,62,-17.47,97.16,0.5
46.25,-75.25,2022,62,-17.59,97.45,0.83
46.75,-84.75,2022,62,-11.91,92.82,0.72
46.75,-84.25,2022,62,-14.86,97.01,0.61
46.75,-83.75,2022,62,-17.69,98.69,0.38
46.75,-83.25,2022,62,-18.84,98.46,0.21
46.75,-82.75,2022,62,-19.25,98.44,0.1
46.75,-82.25,2022,62,-19.27,98.24,0.04
46.75,-81.75,2022,62,-19.21,97.74,0.03
46.75,-81.25,2022,62,-19.31,97.09,0.03
46.75,-80.75,2022,62,-19.46,97.27,0.05
46.75,-80.25,2022,62,-19.35,96.6,0.1
46.75,-79.75,2022,62,-19.1,95.91,0.14
46.75,-79.25,2022,62,-18.87,95.88,0.15
46.75,-78.75,2022,62,-18.88,97.0,0.12
46.75,-78.25,2022,62,-18.85,97.0,0.09
46.75,-77.75,2022,62,-18.75,96.14,0.07
46.75,-77.25,2022,62,-18.82,96.18,0.08
46.75,-76.75,2022,62,-19.03,97.13,0.12
46.75,-76.25,2022,62,-19.08,97.28,0.21
46.75,-75.75,2022,62,-19.08,97.26,0.47
46.75,-75.25,2022,62,-19.18,97.61,0.85
47.25,-84.75,2022,62,-13.47,92.67,0.44
47.25,-84.25,2022,62,-16.57,97.3,0.34
47.25,-83.75,2022,62,-18.65,98.5,0.15
47.25,-83.25,2022,62,-19.37,98.62,0.09
47.25,-82.75,2022,62,-19.62,98.62,0.06
47.25,-82.25,2022,62,-19.59,98.51,0.05
47.25,-81.75,2022,62,-19.46,98.33,0.06
47.25,-81.25,2022,62,-19.39,98.16,0.07
47.25,-80.75,2022,62,-19.47,98.01,0.1
47.25,-80.25,2022,62,-19.64,97.54,0.16
47.25,-79.75,2022,62,-19.69,97.04,0.24
47.25,-79.25,2022,62,-19.55,97.04,0.3
47.25,-78.75,2022,62,-19.33,98.31,0.3
47.25,-78.25,2022,62,-19.73,98.16,0.23
47.25,-77.75,2022,62,-19.9,98.03,0.15
47.25,-77.25,2022,62,-20.15,97.81,0.11
47.25,-76.75,2022,62,-20.49,97.53,0.13
47.25,-76.25,2022,62,-20.73,97.41,0.23
47.25,-75.75,2022,62,-20.76,97.53,0.38
47.25,-75.25,2022,62,-20.76,97.79,0.61
47.75,-84.75,2022,62,-15.85,95.87,0.14
47.75,-84.25,2022,62,-17.69,97.92,0.09
47.75,-83.75,2022,62,-18.67,98.5,0.05
47.75,-83.25,2022,62,-19.19,98.7,0.04
47.75,-82.75,2022,62,-19.54,98.66,0.04
47.75,-82.25,2022,62,-19.56,98.51,0.05
47.75,-81.75,2022,62,-19.35,98.29,0.08
47.75,-81.25,2022,62,-19.29,97.94,0.14
47.75,-80.75,2022,62,-19.48,97.91,0.31
47.75,-80.25,2022,62,-19.69,97.36,0.5
47.75,-79.75,2022,62,-19.89,96.76,0.65
47.75,-79.25,2022,62,-19.99,96.76,0.71
47.75,-78.75,2022,62,-19.84,98.16,0.61
47.75,-78.25,2022,62,-20.23,98.01,0.42
47.75,-77.75,2022,62,-20.46,97.95,0.27
47.75,-77.25,2022,62,-20.87,97.92,0.17
47.75,-76.75,2022,62,-21.48,97.95,0.13
47.75,-76.25,2022,62,-21.97,98.12,0.16
47.75,-75.75,2022,62,-22.05,98.2,0.2
47.75,-75.25,2022,62,-22.07,98.29,0.27
48.25,-84.75,2022,62,-17.95,98.4,0.05
48.25,-84.25,2022,62,-18.42,98.57,0.04
48.25,-83.75,2022,62,-18.75,98.72,0.05
48.25,-83.25,2022,62,-19.08,98.72,0.05
48.25,-82.75,2022,62,-19.42,98.66,0.05
48.25,-82.25,2022,62,-19.52,98.51,0.07
48.25,-81.75,2022,62,-19.44,98.26,0.12
48.25,-81.25,2022,62,-19.57,97.94,0.27
48.25,-80.75,2022,62,-19.79,97.99,0.67
48.25,-80.25,2022,62,-19.89,97.94,1.14
48.25,-79.75,2022,62,-19.96,97.92,1.49
48.25,-79.25,2022,62,-20.11,97.89,1.55
48.25,-78.75,2022,62,-20.46,97.72,1.16
48.25,-78.25,2022,62,-20.79,97.84,0.7
48.25,-77.75,2022,62,-21.14,98.02,0.41
48.25,-77.25,2022,62,-21.62,98.41,0.24
48.25,-76.75,2022,62,-22.2,98.86,0.14
48.25,-76.25,2022,62,-22.66,98.94,0.1
48.25,-75.75,2022,62,-22.68,98.56,0.1
48.25,-75.25,2022,62,-22.66,98.22,0.1
48.75,-84.75,2022,62,-18.44,99.0,0.09
48.75,-84.25,2022,62,-18.48,98.82,0.07
48.75,-83.75,2022,62,-18.61,98.84,0.07
48.75,-83.25,2022,62,-19.01,98.84,0.06
48.75,-82.75,2022,62,-19.31,98.84,0.06
48.75,-82.25,2022,62,-19.47,98.74,0.08
48.75,-81.75,2022,62,-19.54,98.55,0.15
48.75,-81.25,2022,62,-19.71,98.38,0.36
48.75,-80.75,2022,62,-20.05,98.38,0.95
48.75,-80.25,2022,62,-20.08,98.69,1.69
48.75,-79.75,2022,62,-20.16,98.81,2.11
48.75,-79.25,2022,62,-20.44,98.55,2.0
48.75,-78.75,2022,62,-20.82,98.12,1.42
48.75,-78.25,2022,62,-21.14,98.28,0.85
48.75,-77.75,2022,62,-21.51,98.41,0.5
48.75,-77.25,2022,62,-22.03,98.69,0.29
48.75,-76.75,2022,62,-22.64,99.06,0.16
48.75,-76.25,2022,62,-23.13,99.16,0.09
48.75,-75.75,2022,62,-23.12,98.73,0.08
48.75,-75.25,2022,62,-23.18,98.36,0.07
49.25,-84.75,2022,62,-17.82,98.97,0.15
49.25,-84.25,2022,62,-18.05,98.91,0.11
49.25,-83.75,2022,62,-18.43,99.03,0.09
49.25,-83.25,2022,62,-18.87,99.08,0.08
49.25,-82.75,2022,62,-19.21,99.11,0.07
49.25,-82.25,2022,62,-19.45,99.08,0.08
49.25,-81.75,2022,62,-19.66,98.99,0.16
49.25,-81.25,2022,62,-19.96,98.97,0.37
49.25,-80.75,2022,62,-20.47,98.94,0.96
49.25,-80.25,2022,62,-20.65,99.16,1.65
49.25,-79.75,2022,62,-20.78,99.15,1.94
49.25,-79.25,2022,62,-20.94,98.91,1.69
49.25,-78.75,2022,62,-21.04,98.91,1.16
49.25,-78.25,2022,62,-21.27,98.93,0.7
49.25,-77.75,2022,62,-21.81,98.92,0.4
49.25,-77.25,2022,62,-22.49,98.93,0.24
49.25,-76.75,2022,62,-23.13,98.99,0.15
49.25,-76.25,2022,62,-23.57,99.06,0.1
49.25,-75.75,2022,62,-23.65,98.91,0.09
49.25,-75.25,2022,62,-23.8,98.84,0.08
44.75,-84.75,2022,63,-7.12,77.87,0.0
44.75,-84.25,2022,63,-7.62,80.13,0.0
44.75,-83.75,2022,63,-7.36,79.66,0.0
44.75,-83.25,2022,63,-5.59,77.13,0.04
44.75,-82.75,2022,63,-4.32,74.78,0.18
44.75,-82.25,2022,63,-3.61,73.32,0.36
44.75,-81.75,2022,63,-3.64,73.51,0.49
44.75,-81.25,2022,63,-4.67,76.06,0.38
44.75,-80.75,2022,63,-5.16,78.14,0.2
44.75,-80.25,2022,63,-5.38,79.18,0.09
44.75,-79.75,2022,63,-5.92,80.04,0.06
44.75,-79.25,2022,63,-6.92,81.14,0.08
44.75,-78.75,2022,63,-8.06,82.47,0.14
44.75,-78.25,2022,63,-8.68,83.02,0.14
44.75,-77.75,2022,63,-9.03,83.42,0.15
44.75,-77.25,2022,63,-9.13,83.06,0.12
44.75,-76.75,2022,63,-9.0,82.56,0.05
44.75,-76.25,2022,63,-8.7,83.81,0.02
44.75,-75.75,2022,63,-9.07,86.34,0.02
44.75,-75.25,2022,63,-9.74,89.31,0.03
45.25,-84.75,2022,63,-7.3,80.38,0.01
45.25,-84.25,2022,63,-7.54,82.86,0.02
45.25,-83.75,2022,63,-7.09,82.31,0.02
45.25,-83.25,2022,63,-5.4,79.59,0.03
45.25,-82.75,2022,63,-4.47,77.63,0.12
45.25,-82.25,2022,63,-4.28,76.94,0.26
45.25,-81.75,2022,63,-4.61,77.38,0.38
45.25,-81.25,2022,63,-5.01,78.16,0.33
45.25,-80.75,2022,63,-5.28,79.08,0.26
45.25,-80.25,2022,63,-5.77,80.06,0.26
45.25,-79.75,2022,63,-6.63,81.12,0.32
45.25,-79.25,2022,63,-7.78,82.25,0.38
45.25,-78.75,2022,63,-8.94,83.38,0.35
45.25,-78.25,2022,63,-9.46,83.55,0.22
45.25,-77.75,2022,63,-9.78,83.33,0.13
45.25,-77.25,2022,63,-10.07,84.34,0.07
45.25,-76.75,2022,63,-10.43,86.73,0.04
45.25,-76.25,2022,63,-10.85,89.16,0.02
45.25,-75.75,2022,63,-11.05,91.11,0.02
45.25,-75.25,2022,63,-11.22,92.29,0.04
45.75,-84.75,2022,63,-7.08,84.9,0.03
45.75,-84.25,2022,63,-6.81,86.33,0.04
45.75,-83.75,2022,63,-6.3,86.28,0.02
45.75,-83.25,2022,63,-5.89,85.53,0.02
45.75,-82.75,2022,63,-6.01,85.59,0.05
45.75,-82.25,2022,63,-6.37,86.08,0.09
45.75,-81.75,2022,63,-6.75,86.61,0.14
45.75,-81.25,2022,63,-7.04,86.81,0.17
45.75,-80.75,2022,63,-7.34,86.86,0.31
45.75,-80.25,2022,63,-7.81,86.58,0.44
45.75,-79.75,2022,63,-8.63,87.05,0.73
45.75,-79.25,2022,63,-9.61,88.06,1.03
45.75,-78.75,2022,63,-10.21,88.03,0.91
45.75,-78.25,2022,63,-10.35,86.13,0.53
45.75,-77.75,2022,63,-10.71,86.37,0.23
45.75,-77.25,2022,63,-11.26,88.41,0.07
45.75,-76.75,2022,63,-12.02,91.83,0.04
45.75,-76.25,2022,63,-13.1,96.16,0.04
45.75,-75.75,2022,63,-13.78,97.53,0.06
45.75,-75.25,2022,63,-14.19,97.93,0.11
46.25,-84.75,2022,63,-7.39,89.37,0.03
46.25,-84.25,2022,63,-7.4,89.92,0.03
46.25,-83.75,2022,63,-7.91,91.97,0.02
46.25,-83.25,2022,63,-8.65,93.79,0.01
46.25,-82.75,2022,63,-9.31,94.94,0.02
46.25,-82.25,2022,63,-9.74,95.49,0.03
46.25,-81.75,2022,63,-9.97,95.48,0.07
46.25,-81.25,2022,63,-10.2,94.91,0.15
46.25,-80.75,2022,63,-10.47,94.41,0.44
46.25,-80.25,2022,63,-10.65,93.62,0.73
46.25,-79.75,2022,63,-11.01,93.68,1.1
46.25,-79.25,2022,63,-11.52,94.41,1.42
46.25,-78.75,2022,63,-11.86,94.41,1.29
46.25,-78.25,2022,63,-12.03,92.91,0.84
46.25,-77.75,2022,63,-12.59,93.26,0.43
46.25,-77.25,2022,63,-13.23,94.58,0.17
46.25,-76.75,2022,63,-13.88,96.32,0.08
46.25,-76.25,2022,63,-14.7,98.38,0.06
46.25,-75.75,2022,63,-15.67,98.92,0.08
46.25,-75.25,2022,63,-16.25,99.29,0.14
46.75,-84.75,2022,63,-7.43,87.26,0.02
46.75,-84.25,2022,63,-8.64,92.38,0.02
46.75,-83.75,2022,63,-10.1,96.66,0.02
46.75,-83.25,2022,63,-10.9,98.01,0.02
46.75,-82.75,2022,63,-11.53,98.62,0.02
46.75,-82.25,2022,63,-11.98,98.74,0.03
46.75,-81.75,2022,63,-12.33,98.52,0.05
46.75,-81.25,2022,63,-12.76,98.09,0.11
46.75,-80.75,2022,63,-13.56,98.09,0.33
46.75,-80.25,2022,63,-13.78,98.11,0.7
46.75,-79.75,2022,63,-13.78,98.1,1.05
46.75,-79.25,2022,63,-13.81,98.16,1.23
46.75,-78.75,2022,63,-13.98,98.56,1.14
46.75,-78.25,2022,63,-14.24,98.61,0.77
46.75,-77.75,2022,63,-14.64,98.32,0.44
46.75,-77.25,2022,63,-15.07,98.35,0.22
46.75,-76.75,2022,63,-15.47,98.71,0.11
46.75,-76.25,2022,63,-15.9,98.81,0.09
46.75,-75.75,2022,63,-16.77,99.01,0.1
46.75,-75.25,2022,63,-17.37,99.31,0.13
47.25,-84.75,2022,63,-8.26,86.44,0.01
